S01001713,East Renfrewshire - Crookfur and Fruin
S01001714,East Renfrewshire - Clarkston and Sheddens
S01001715,East Renfrewshire - Crookfur and Fruin
S01001716,East Renfrewshire - West Neilston and Uplawmoor
S01001717,East Renfrewshire - Clarkston and Sheddens
S01001718,East Renfrewshire - Clarkston and Sheddens
S01001719,East Renfrewshire - Clarkston and Sheddens
S01001720,East Renfrewshire - Crookfur and Fruin
S01001721,East Renfrewshire - Crookfur and Fruin
S01001722,East Renfrewshire - Clarkston and Sheddens
S01001723,East Renfrewshire - Whitecraigs and Broom
S01001724,East Renfrewshire - West Neilston and Uplawmoor
S01001725,East Renfrewshire - West Neilston and Uplawmoor
S01001726,East Renfrewshire - Williamwood
S01001727,East Renfrewshire - Clarkston and Sheddens
S01001728,East Renfrewshire - Williamwood
S01001729,East Renfrewshire - Stamperland
S01001730,East Renfrewshire - Williamwood
S01001731,East Renfrewshire - Stamperland
S01001732,East Renfrewshire - West Arthurlie and North Neilston
S01001733,East Renfrewshire - West Arthurlie and North Neilston
S01001734,East Renfrewshire - Williamwood
S01001735,East Renfrewshire - Williamwood
S01001736,East Renfrewshire - Lower Whitecraigs and South Giffnock
S01001737,East Renfrewshire - Stamperland
S01001738,East Renfrewshire - Lower Whitecraigs and South Giffnock
S01001739,East Renfrewshire - Stamperland
S01001740,East Renfrewshire - West Neilston and Uplawmoor
S01001741,East Renfrewshire - Auchenback
S01001742,East Renfrewshire - Auchenback
S01001743,East Renfrewshire - Auchenback
S01001744,East Renfrewshire - West Arthurlie and North Neilston
S01001745,East Renfrewshire - Stamperland
S01001746,East Renfrewshire - Lower Whitecraigs and South Giffnock
S01001747,East Renfrewshire - Auchenback
S01001748,East Renfrewshire - Netherlee
S01001749,East Renfrewshire - West Arthurlie and North Neilston
S01001750,East Renfrewshire - West Arthurlie and North Neilston
S01001751,East Renfrewshire - West Arthurlie and North Neilston
S01001752,East Renfrewshire - Merrylee and Braidbar
S01001753,East Renfrewshire - Auchenback
S01001754,East Renfrewshire - Lower Whitecraigs and South Giffnock
S01001755,East Renfrewshire - South Thornliebank and Woodfarm
S01001756,East Renfrewshire - Netherlee
S01001757,East Renfrewshire - West Arthurlie and North Neilston
S01001758,East Renfrewshire - Netherlee
S01001759,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001760,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001761,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001762,East Renfrewshire - North Giffnock and North Thornliebank
S01001763,East Renfrewshire - Netherlee
S01001764,East Renfrewshire - Merrylee and Braidbar
S01001765,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001766,East Renfrewshire - South Thornliebank and Woodfarm
S01001767,East Renfrewshire - Merrylee and Braidbar
S01001768,East Renfrewshire - South Thornliebank and Woodfarm
S01001769,East Renfrewshire - Merrylee and Braidbar
S01001770,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001771,East Renfrewshire - South Thornliebank and Woodfarm
S01001772,East Renfrewshire - North Giffnock and North Thornliebank
S01001773,East Renfrewshire - South Thornliebank and Woodfarm
S01001774,East Renfrewshire - North Giffnock and North Thornliebank
S01001775,East Renfrewshire - Netherlee
S01001776,East Renfrewshire - Cross Stobbs
S01001777,East Renfrewshire - Netherlee
S01001778,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001779,East Renfrewshire - Merrylee and Braidbar
S01001780,East Renfrewshire - North Giffnock and North Thornliebank
S01001781,East Renfrewshire - Merrylee and Braidbar
S01001782,East Renfrewshire - Merrylee and Braidbar
S01001783,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001784,East Renfrewshire - North Giffnock and North Thornliebank
S01001785,East Renfrewshire - Cross Stobbs
S01001786,East Renfrewshire - Cross Stobbs
S01001787,East Renfrewshire - Cross Stobbs
S01001788,East Renfrewshire - Cross Stobbs
S01001789,East Renfrewshire - Dunterlie, East Arthurlie and Dovecothall
S01001790,Edinburgh - Balerno
S01001791,Edinburgh - Balerno
S01001792,Edinburgh - Balerno
S01001793,Edinburgh - Balerno
S01001794,Edinburgh - Balerno
S01001795,Edinburgh - Bonaly and Pentlands
S01001796,Edinburgh - Balerno
S01001797,Edinburgh - Currie West
S01001798,Edinburgh - Fairmilehead
S01001799,Edinburgh - Gracemount, Southouse and Burdiehouse
S01001800,Edinburgh - Currie West
S01001801,Edinburgh - Balerno
S01001802,Edinburgh - South East Bypass
S01001803,Edinburgh - South East Bypass
S01001804,Edinburgh - South East Bypass
S01001805,Edinburgh - Currie West
S01001806,Edinburgh - Currie East
S01001807,Edinburgh - Currie East
S01001808,Edinburgh - Gracemount, Southouse and Burdiehouse
S01001809,Edinburgh - Gracemount, Southouse and Burdiehouse
S01001810,Edinburgh - Mortonhall
S01001811,Edinburgh - Comiston and Swanston
S01001812,Edinburgh - Fairmilehead
S01001813,Edinburgh - Comiston and Swanston
S01001814,Edinburgh - Comiston and Swanston
S01001815,Edinburgh - Currie East
S01001816,Edinburgh - Bonaly and Pentlands
S01001817,Edinburgh - Hyvots and Gilmerton Dykes
S01001818,Edinburgh - Comiston and Swanston
S01001819,Edinburgh - Bonaly and Pentlands
S01001820,Edinburgh - Gracemount, Southouse and Burdiehouse
S01001821,Edinburgh - Comiston and Swanston
S01001822,Edinburgh - Mortonhall
S01001823,Edinburgh - Gracemount, Southouse and Burdiehouse
S01001824,Edinburgh - Oxgangs and Firrhill
S01001825,Edinburgh - Mortonhall
S01001826,Edinburgh - Hyvots and Gilmerton Dykes
S01001827,Edinburgh - Hyvots and Gilmerton Dykes
S01001828,Edinburgh - Fairmilehead
S01001829,Edinburgh - Baberton and Juniper Green
S01001830,Edinburgh - Fairmilehead
S01001831,Edinburgh - Oxgangs and Firrhill
S01001832,Edinburgh - Hyvots and Gilmerton Dykes
S01001833,Edinburgh - Bonaly and Pentlands
S01001834,Edinburgh - Ferniehill,  South Moredun and Craigour
S01001835,Edinburgh - Colinton and Kingsknowe
S01001836,Edinburgh - Baberton and Juniper Green
S01001837,Edinburgh - Comiston and Swanston
S01001838,Edinburgh - Hyvots and Gilmerton Dykes
S01001839,Edinburgh - Gracemount, Southouse and Burdiehouse
S01001840,Edinburgh - Currie East
S01001841,Edinburgh - Colinton and Kingsknowe
S01001842,Edinburgh - Liberton East
S01001843,Edinburgh - Oxgangs and Firrhill
S01001844,Edinburgh - Currie West
S01001845,Edinburgh - Fairmilehead
S01001846,Edinburgh - Fairmilehead
S01001847,Edinburgh - Ferniehill,  South Moredun and Craigour
S01001848,Edinburgh - Oxgangs and Firrhill
S01001849,Edinburgh - Bonaly and Pentlands
S01001850,Edinburgh - Colinton and Kingsknowe
S01001851,Edinburgh - Liberton East
S01001852,Edinburgh - Baberton and Juniper Green
S01001853,Edinburgh - Comiston and Swanston
S01001854,Edinburgh - Colinton and Kingsknowe
S01001855,Edinburgh - Liberton East
S01001856,Edinburgh - Oxgangs and Firrhill
S01001857,Edinburgh - Moredun
S01001858,Edinburgh - Liberton West
S01001859,Edinburgh - Ferniehill,  South Moredun and Craigour
S01001860,Edinburgh - Colinton and Kingsknowe
S01001861,Edinburgh - Oxgangs and Firrhill
S01001862,Edinburgh - Baberton and Juniper Green
S01001863,Edinburgh - Baberton and Juniper Green
S01001864,Edinburgh - Clovenstone and Drumbryden
S01001865,Edinburgh - Clovenstone and Drumbryden
S01001866,Edinburgh - Colinton and Kingsknowe
S01001867,Edinburgh - Ferniehill,  South Moredun and Craigour
S01001868,Edinburgh - Liberton West
S01001869,Edinburgh - Liberton East
S01001870,Edinburgh - Moredun
S01001871,Edinburgh - Oxgangs and Firrhill
S01001872,Edinburgh - Moredun
S01001873,Edinburgh - Liberton West
S01001874,Edinburgh - Clovenstone and Drumbryden
S01001875,Edinburgh - Braids
S01001876,Edinburgh - The Inch
S01001877,Edinburgh - Calders
S01001878,Edinburgh - Braids
S01001879,Edinburgh - Moredun
S01001880,Edinburgh - Clovenstone and Drumbryden
S01001881,Edinburgh - Colinton and Kingsknowe
S01001882,Edinburgh - Ferniehill,  South Moredun and Craigour
S01001883,Edinburgh - Braids
S01001884,Edinburgh - The Inch
S01001885,Edinburgh - Craiglockhart
S01001886,Edinburgh - Clovenstone and Drumbryden
S01001887,Edinburgh - Ratho, Gogarburn and Airport
S01001888,Edinburgh - Craiglockhart
S01001889,Edinburgh - Liberton West
S01001890,Edinburgh - Calders
S01001891,Edinburgh - The Inch
S01001892,Edinburgh - Calders
S01001893,Edinburgh - Calders
S01001894,Edinburgh - Clovenstone and Drumbryden
S01001895,Edinburgh - The Inch
S01001896,Edinburgh - Braids
S01001897,Edinburgh - Clovenstone and Drumbryden
S01001898,Edinburgh - Calders
S01001899,Edinburgh - Parkhead
S01001900,Edinburgh - Longstone and Saughton Mains
S01001901,Edinburgh - Craighouse and South Morningside
S01001902,Edinburgh - Morningside
S01001903,Edinburgh - The Inch
S01001904,Edinburgh - Longstone and Saughton Mains
S01001905,Edinburgh - Craighouse and South Morningside
S01001906,Edinburgh - Greendykes and Niddrie Mains
S01001907,Edinburgh - The Inch
S01001908,Edinburgh - Blackford
S01001909,Edinburgh - Clovenstone and Drumbryden
S01001910,Edinburgh - Parkhead
S01001911,Edinburgh - Craighouse and South Morningside
S01001912,Edinburgh - Parkhead
S01001913,Edinburgh - Craiglockhart
S01001914,Edinburgh - Morningside
S01001915,Edinburgh - Craiglockhart
S01001916,Edinburgh - Craighouse and South Morningside
S01001917,Edinburgh - Morningside
S01001918,Edinburgh - Craighouse and South Morningside
S01001919,Edinburgh - Parkhead
S01001920,Edinburgh - Blackford
S01001921,Edinburgh - Longstone and Saughton Mains
S01001922,Edinburgh - Ratho, Gogarburn and Airport
S01001923,Edinburgh - Broomhouse and Sighthill
S01001924,Edinburgh - Blackford
S01001925,Edinburgh - Blackford
S01001926,Edinburgh - Broomhouse and Sighthill
S01001927,Edinburgh - Grange
S01001928,Edinburgh - Merchiston and Greenhill
S01001929,Edinburgh - Craiglockhart
S01001930,Edinburgh - Morningside
S01001931,Edinburgh - Broomhouse and Sighthill
S01001932,Edinburgh - Longstone and Saughton Mains
S01001933,Edinburgh - Craiglockhart
S01001934,Edinburgh - Hutchison and Moat
S01001935,Edinburgh - Niddrie
S01001936,Edinburgh - Blackford
S01001937,Edinburgh - Hutchison and Moat
S01001938,Edinburgh - Morningside
S01001939,Edinburgh - Morningside
S01001940,Edinburgh - Blackford
S01001941,Edinburgh - Blackford
S01001942,Edinburgh - Morningside
S01001943,Edinburgh - Broomhouse and Sighthill
S01001944,Edinburgh - Morningside
S01001945,Edinburgh - Grange
S01001946,Edinburgh - Broomhouse and Sighthill
S01001947,Edinburgh - Merchiston and Greenhill
S01001948,Edinburgh - Niddrie
S01001949,Edinburgh - Stenhouse
S01001950,Edinburgh - Hutchison and Moat
S01001951,Edinburgh - Prestonfield
S01001952,Edinburgh - Grange
S01001953,Edinburgh - Merchiston and Greenhill
S01001954,Edinburgh - South Gyle
S01001955,Edinburgh - Stenhouse
S01001956,Edinburgh - Niddrie
S01001957,Edinburgh - Greendykes and Niddrie Mains
S01001958,Edinburgh - Prestonfield
S01001959,Edinburgh - Ratho, Gogarburn and Airport
S01001960,Edinburgh - Dalkeith Rd
S01001961,Edinburgh - Shandon
S01001962,Edinburgh - Jewel, Brunstane and Newcraighall
S01001963,Edinburgh - Hutchison and Moat
S01001964,Edinburgh - South Gyle
S01001965,Edinburgh - Stenhouse
S01001966,Edinburgh - Greendykes and Niddrie Mains
S01001967,Edinburgh - Forrester Park and Broomhall
S01001968,Edinburgh - Shandon
S01001969,Edinburgh - Hutchison and Moat
S01001970,Edinburgh - Grange
S01001971,Edinburgh - Stenhouse
S01001972,Edinburgh - Shandon
S01001973,Edinburgh - Forrester Park and Broomhall
S01001974,Edinburgh - Merchiston and Greenhill
S01001975,Edinburgh - Grange
S01001976,Edinburgh - Prestonfield
S01001977,Edinburgh - Stenhouse
S01001978,Edinburgh - Niddrie
S01001979,Edinburgh - Merchiston and Greenhill
S01001980,Edinburgh - Shandon
S01001981,Edinburgh - Grange
S01001982,Edinburgh - Greendykes and Niddrie Mains
S01001983,Edinburgh - Grange
S01001984,Edinburgh - Gorgie West
S01001985,Edinburgh - Forrester Park and Broomhall
S01001986,Edinburgh - Shandon
S01001987,Edinburgh - Marchmont West
S01001988,Edinburgh - Forrester Park and Broomhall
S01001989,Edinburgh - Prestonfield
S01001990,Edinburgh - Marchmont West
S01001991,Edinburgh - Carrick Knowe
S01001992,Edinburgh - Dalkeith Rd
S01001993,Edinburgh - Merchiston and Greenhill
S01001994,Edinburgh - Shandon
S01001995,Edinburgh - South Gyle
S01001996,Edinburgh - Bruntsfield
S01001997,Edinburgh - Gorgie West
S01001998,Edinburgh - Carrick Knowe
S01001999,Edinburgh - Marchmont West
S01002000,Edinburgh - Jewel, Brunstane and Newcraighall
S01002001,Edinburgh - Gorgie East
S01002002,Edinburgh - Marchmont East and Sciennes
S01002003,Edinburgh - Jewel, Brunstane and Newcraighall
S01002004,Edinburgh - Polwarth
S01002005,Edinburgh - Stenhouse
S01002006,Edinburgh - Jewel, Brunstane and Newcraighall
S01002007,Edinburgh - Gorgie West
S01002008,Edinburgh - Bruntsfield
S01002009,Edinburgh - Marchmont East and Sciennes
S01002010,Edinburgh - Marchmont West
S01002011,Edinburgh - South Gyle
S01002012,Edinburgh - Polwarth
S01002013,Edinburgh - Marchmont East and Sciennes
S01002014,Edinburgh - Marchmont East and Sciennes
S01002015,Edinburgh - South Gyle
S01002016,Edinburgh - Polwarth
S01002017,Edinburgh - Bingham, Magdalene and the Christians
S01002018,Edinburgh - Forrester Park and Broomhall
S01002019,Edinburgh - Marchmont West
S01002020,Edinburgh - Marchmont East and Sciennes
S01002021,Edinburgh - Stenhouse
S01002022,Edinburgh - Kirkliston
S01002023,Edinburgh - Bruntsfield
S01002024,Edinburgh - Bruntsfield
S01002025,Edinburgh - Polwarth
S01002026,Edinburgh - Carrick Knowe
S01002027,Edinburgh - Meadows
S01002028,Edinburgh - Dalkeith Rd
S01002029,Edinburgh - Marchmont West
S01002030,Edinburgh - Polwarth
S01002031,Edinburgh - Gorgie West
S01002032,Edinburgh - Bruntsfield
S01002033,Edinburgh - Gorgie East
S01002034,Edinburgh - Marchmont East and Sciennes
S01002035,Edinburgh - Carrick Knowe
S01002036,Edinburgh - Gorgie West
S01002037,Edinburgh - Marchmont East and Sciennes
S01002038,Edinburgh - Marchmont West
S01002039,Edinburgh - Willowbrae and Duddingston Village
S01002040,Edinburgh - Polwarth
S01002041,Edinburgh - Bruntsfield
S01002042,Edinburgh - Corstorphine
S01002043,Edinburgh - Balgreen and Roseburn
S01002044,Edinburgh - Bingham, Magdalene and the Christians
S01002045,Edinburgh - South Gyle
S01002046,Edinburgh - Dalry and Fountainbridge
S01002047,Edinburgh - Bruntsfield
S01002048,Edinburgh - Meadows
S01002049,Edinburgh - Dalkeith Rd
S01002050,Edinburgh - Duddingston
S01002051,Edinburgh - Bingham, Magdalene and the Christians
S01002052,Edinburgh - Gorgie East
S01002053,Edinburgh - Meadows
S01002054,Edinburgh - Dalkeith Rd
S01002055,Edinburgh - Joppa
S01002056,Edinburgh - Balgreen and Roseburn
S01002057,Edinburgh - Corstorphine
S01002058,Edinburgh - Dalry and Fountainbridge
S01002059,Edinburgh - Dalry and Fountainbridge
S01002060,Edinburgh - Meadows
S01002061,Edinburgh - Tollcross
S01002062,Edinburgh - Bingham, Magdalene and the Christians
S01002063,Edinburgh - Tollcross
S01002064,Edinburgh - Gorgie East
S01002065,Edinburgh - Meadows
S01002066,Edinburgh - Meadows
S01002067,Edinburgh - Corstorphine
S01002068,Edinburgh - Dalry and Fountainbridge
S01002069,Edinburgh - Balgreen and Roseburn
S01002070,Edinburgh - Southside and Canongate
S01002071,Edinburgh - Meadows
S01002072,Edinburgh - Balgreen and Roseburn
S01002073,Edinburgh - Dalry and Fountainbridge
S01002074,Edinburgh - Duddingston
S01002075,Edinburgh - Balgreen and Roseburn
S01002076,Edinburgh - Tollcross
S01002077,Edinburgh - East Craigs
S01002078,Edinburgh - Ratho, Gogarburn and Airport
S01002079,Edinburgh - Dalry and Fountainbridge
S01002080,Edinburgh - Duddingston
S01002081,Edinburgh - Dalry and Fountainbridge
S01002082,Edinburgh - Dean, West End and West Coates
S01002083,Edinburgh - Bingham, Magdalene and the Christians
S01002084,Edinburgh - Dalry and Fountainbridge
S01002085,Edinburgh - Tollcross
S01002086,Edinburgh - Southside and Canongate
S01002087,Edinburgh - Southside and Canongate
S01002088,Edinburgh - Joppa
S01002089,Edinburgh - Corstorphine
S01002090,Edinburgh - Joppa
S01002091,Edinburgh - Tollcross
S01002092,Edinburgh - Corstorphine
S01002093,Edinburgh - Tollcross
S01002094,Edinburgh - Willowbrae and Duddingston Village
S01002095,Edinburgh - Murrayfield and Ravelston
S01002096,Edinburgh - East Craigs
S01002097,Edinburgh - Duddingston
S01002098,Edinburgh - Willowbrae and Duddingston Village
S01002099,Edinburgh - Dean, West End and West Coates
S01002100,Edinburgh - Duddingston
S01002101,Edinburgh - Southside and Canongate
S01002102,Edinburgh - Northfield
S01002103,Edinburgh - East Craigs
S01002104,Edinburgh - Southside and Canongate
S01002105,Edinburgh - Murrayfield and Ravelston
S01002106,Edinburgh - Old Town and Leith Street
S01002107,Edinburgh - Mountcastle
S01002108,Edinburgh - Old Town and Leith Street
S01002109,Edinburgh - Tollcross
S01002110,Edinburgh - Dean, West End and West Coates
S01002111,Edinburgh - Clerwood and Corstorphine (Hillview)
S01002112,Edinburgh - Joppa
S01002113,Edinburgh - East Craigs
S01002114,Edinburgh - Corstorphine
S01002115,Edinburgh - Dean, West End and West Coates
S01002116,Edinburgh - Portobello
S01002117,Edinburgh - Old Town and Leith Street
S01002118,Edinburgh - Old Town and Leith Street
S01002119,Edinburgh - Northfield
S01002120,Edinburgh - East Craigs
S01002121,Edinburgh - Northfield
S01002122,Edinburgh - Murrayfield and Ravelston
S01002123,Edinburgh - Clerwood and Corstorphine (Hillview)
S01002124,Edinburgh - Willowbrae and Duddingston Village
S01002125,Edinburgh - Joppa
S01002126,Edinburgh - Mountcastle
S01002127,Edinburgh - Portobello
S01002128,Edinburgh - Dean, West End and West Coates
S01002129,Edinburgh - Southside and Canongate
S01002130,Edinburgh - Mountcastle
S01002131,Edinburgh - Old Town and Leith Street
S01002132,Edinburgh - Northfield
S01002133,Edinburgh - Dean, West End and West Coates
S01002134,Edinburgh - East Craigs
S01002135,Edinburgh - Blackhall
S01002136,Edinburgh - Dean, West End and West Coates
S01002137,Edinburgh - Bughtlin and Parkgrove
S01002138,Edinburgh - Bughtlin and Parkgrove
S01002139,Edinburgh - Willowbrae and Duddingston Village
S01002140,Edinburgh - Clermiston
S01002141,Edinburgh - Portobello
S01002142,Edinburgh - Clerwood and Corstorphine (Hillview)
S01002143,Edinburgh - Mountcastle
S01002144,Edinburgh - Murrayfield and Ravelston
S01002145,Edinburgh - New Town West
S01002146,Edinburgh - Willowbrae and Duddingston Village
S01002147,Edinburgh - Clermiston
S01002148,Edinburgh - Murrayfield and Ravelston
S01002149,Edinburgh - Portobello
S01002150,Edinburgh - Willowbrae and Duddingston Village
S01002151,Edinburgh - Abbeyhill, Meadowbank and Marionville
S01002152,Edinburgh - Craigleith
S01002153,Edinburgh - Craigentinny
S01002154,Edinburgh - Clermiston
S01002155,Edinburgh - Northfield
S01002156,Edinburgh - New Town West
S01002157,Edinburgh - Stockbridge
S01002158,Edinburgh - Comely Bank
S01002159,Edinburgh - Hillside and Calton Hill
S01002160,Edinburgh - Abbeyhill, Meadowbank and Marionville
S01002161,Edinburgh - Old Town and Leith Street
S01002162,Edinburgh - Bughtlin and Parkgrove
S01002163,Edinburgh - Abbeyhill, Meadowbank and Marionville
S01002164,Edinburgh - Kirkliston
S01002165,Edinburgh - Bughtlin and Parkgrove
S01002166,Edinburgh - New Town West
S01002167,Edinburgh - Restalrig (Loganlea)
S01002168,Edinburgh - New Town West
S01002169,Edinburgh - Comely Bank
S01002170,Edinburgh - Clermiston
S01002171,Edinburgh - Abbeyhill, Meadowbank and Marionville
S01002172,Edinburgh - Craigentinny
S01002173,Edinburgh - Blackhall
S01002174,Edinburgh - Stockbridge
S01002175,Edinburgh - Abbeyhill, Meadowbank and Marionville
S01002176,Edinburgh - Kirkliston
S01002177,Edinburgh - Comely Bank
S01002178,Edinburgh - Stockbridge
S01002179,Edinburgh - Craigentinny
S01002180,Edinburgh - New Town East
S01002181,Edinburgh - Portobello
S01002182,Edinburgh - New Town East
S01002183,Edinburgh - Abbeyhill, Meadowbank and Marionville
S01002184,Edinburgh - Craigleith
S01002185,Edinburgh - Restalrig (Loganlea)
S01002186,Edinburgh - Hillside and Calton Hill
S01002187,Edinburgh - New Town West
S01002188,Edinburgh - Craigleith
S01002189,Edinburgh - Hillside and Calton Hill
S01002190,Edinburgh - Hillside and Calton Hill
S01002191,Edinburgh - Restalrig (Loganlea)
S01002192,Edinburgh - Clermiston
S01002193,Edinburgh - Blackhall
S01002194,Edinburgh - Clermiston
S01002195,Edinburgh - Stockbridge
S01002196,Edinburgh - Bughtlin and Parkgrove
S01002197,Edinburgh - Abbeyhill, Meadowbank and Marionville
S01002198,Edinburgh - Hillside and Calton Hill
S01002199,Edinburgh - New Town East
S01002200,Edinburgh - Blackhall
S01002201,Edinburgh - New Town West
S01002202,Edinburgh - New Town East
S01002203,Edinburgh - Hillside and Calton Hill
S01002204,Edinburgh - Restalrig and Lochend
S01002205,Edinburgh - Stockbridge
S01002206,Edinburgh - Hillside and Calton Hill
S01002207,Edinburgh - Bughtlin and Parkgrove
S01002208,Edinburgh - New Town East
S01002209,Edinburgh - Lorne
S01002210,Edinburgh - Stockbridge
S01002211,Edinburgh - Restalrig and Lochend
S01002212,Edinburgh - Restalrig (Loganlea)
S01002213,Edinburgh - Kirkliston
S01002214,Edinburgh - Stockbridge
S01002215,Edinburgh - Silverknowes and Davidson's Mains
S01002216,Edinburgh - Lorne
S01002217,Edinburgh - Lorne
S01002218,Edinburgh - New Town East
S01002219,Edinburgh - Blackhall
S01002220,Edinburgh - Barnton and Cammo
S01002221,Edinburgh - Lorne
S01002222,Edinburgh - Blackhall
S01002223,Edinburgh - Craigleith
S01002224,Edinburgh - Barnton and Cammo
S01002225,Edinburgh - Broughton
S01002226,Edinburgh - Broughton
S01002227,Edinburgh - Restalrig and Lochend
S01002228,Edinburgh - Craigentinny
S01002229,Edinburgh - Barnton and Cammo
S01002230,Edinburgh - Broughton
S01002231,Edinburgh - Comely Bank
S01002232,Edinburgh - Drylaw
S01002233,Edinburgh - Lorne
S01002234,Edinburgh - Lorne
S01002235,Edinburgh - Broughton
S01002236,Edinburgh - Drylaw
S01002237,Edinburgh - Hermitage Park and Prospect Bank
S01002238,Edinburgh - Restalrig and Lochend
S01002239,Edinburgh - Restalrig and Lochend
S01002240,Edinburgh - Bonnington and Pilrig
S01002241,Edinburgh - Drylaw
S01002242,Edinburgh - Silverknowes and Davidson's Mains
S01002243,Edinburgh - Bonnington and Pilrig
S01002244,Edinburgh - South Leith
S01002245,Edinburgh - Broughton
S01002246,Edinburgh - South Leith
S01002247,Edinburgh - Drylaw
S01002248,Edinburgh - Inverleith
S01002249,Edinburgh - South Leith
S01002250,Edinburgh - Hermitage Park and Prospect Bank
S01002251,Edinburgh - Kirkliston
S01002252,Edinburgh - Inverleith
S01002253,Edinburgh - Drylaw
S01002254,Edinburgh - Bonnington and Pilrig
S01002255,Edinburgh - Broughton
S01002256,Edinburgh - Craigleith
S01002257,Edinburgh - Hermitage Park and Prospect Bank
S01002258,Edinburgh - South Leith
S01002259,Edinburgh - Hermitage Park and Prospect Bank
S01002260,Edinburgh - Cramond
S01002261,Edinburgh - Hermitage Park and Prospect Bank
S01002262,Edinburgh - Silverknowes and Davidson's Mains
S01002263,Edinburgh - Barnton and Cammo
S01002264,Edinburgh - Hermitage Park and Prospect Bank
S01002265,Edinburgh - Muirhouse
S01002266,Edinburgh - South Leith
S01002267,Edinburgh - West Pilton
S01002268,Edinburgh - Silverknowes and Davidson's Mains
S01002269,Edinburgh - Inverleith
S01002270,Edinburgh - Great Junction Street
S01002271,Edinburgh - Inverleith
S01002272,Edinburgh - East Trinity and Bonnyhaugh
S01002273,Edinburgh - South Leith
S01002274,Edinburgh - Bonnington and Pilrig
S01002275,Edinburgh - Muirhouse
S01002276,Edinburgh - Cramond
S01002277,Edinburgh - West Pilton
S01002278,Edinburgh - West Pilton
S01002279,Edinburgh - West Pilton
S01002280,Edinburgh - Boswall and Pilton
S01002281,Edinburgh - Muirhouse
S01002282,Edinburgh - Muirhouse
S01002283,Edinburgh - Trinity
S01002284,Edinburgh - Boswall and Pilton
S01002285,Edinburgh - Great Junction Street
S01002286,Edinburgh - East Trinity and Bonnyhaugh
S01002287,Edinburgh - Trinity
S01002288,Edinburgh - Leith Docks
S01002289,Edinburgh - Great Junction Street
S01002290,Edinburgh - Great Junction Street
S01002291,Edinburgh - Muirhouse
S01002292,Edinburgh - Bonnington and Pilrig
S01002293,Edinburgh - Boswall and Pilton
S01002294,Edinburgh - East Trinity and Bonnyhaugh
S01002295,Edinburgh - Cramond
S01002296,Edinburgh - Muirhouse
S01002297,Edinburgh - Boswall and Pilton
S01002298,Edinburgh - East Trinity and Bonnyhaugh
S01002299,Edinburgh - Silverknowes and Davidson's Mains
S01002300,Edinburgh - Trinity
S01002301,Edinburgh - West Pilton
S01002302,Edinburgh - West Pilton
S01002303,Edinburgh - Waterfront and Granton
S01002304,Edinburgh - Leith Docks
S01002305,Edinburgh - North Leith and Newhaven
S01002306,Edinburgh - North Leith and Newhaven
S01002307,Edinburgh - Leith Docks
S01002308,Edinburgh - East Trinity and Bonnyhaugh
S01002309,Edinburgh - Waterfront and Granton
S01002310,Edinburgh - North Leith and Newhaven
S01002311,Edinburgh - Cramond
S01002312,Edinburgh - Waterfront and Granton
S01002313,Edinburgh - East Trinity and Bonnyhaugh
S01002314,Edinburgh - Trinity
S01002315,Edinburgh - Boswall and Pilton
S01002316,Edinburgh - Trinity
S01002317,Edinburgh - Leith Docks
S01002318,Edinburgh - North Leith and Newhaven
S01002319,Edinburgh - Waterfront and Granton
S01002320,Edinburgh - East Trinity and Bonnyhaugh
S01002321,Edinburgh - Waterfront and Granton
S01002322,Edinburgh - Trinity
S01002323,Edinburgh - North Leith and Newhaven
S01002324,Edinburgh - Waterfront and Granton
S01002325,Edinburgh - Waterfront and Granton
S01002326,Edinburgh - North Leith and Newhaven
S01002327,Edinburgh - South Queensferry (East) and Dalmeny
S01002328,Edinburgh - South Queensferry (East) and Dalmeny
S01002329,Edinburgh - South Queensferry (East) and Dalmeny
S01002330,Edinburgh - South Queensferry (East) and Dalmeny
S01002331,Edinburgh - South Queensferry (East) and Dalmeny
S01002332,Edinburgh - South Queensferry West
S01002333,Edinburgh - South Queensferry West
S01002334,Edinburgh - South Queensferry (East) and Dalmeny
S01002335,Edinburgh - South Queensferry (East) and Dalmeny
S01002336,Edinburgh - South Queensferry West
S01002337,Edinburgh - South Queensferry West
S01002338,Edinburgh - South Queensferry West
S01002339,Eilean Siar - Barra and South Uist
S01002340,Eilean Siar - Barra and South Uist
S01002341,Eilean Siar - Barra and South Uist
S01002342,Eilean Siar - Barra and South Uist
S01002343,Eilean Siar - Barra and South Uist
S01002344,Eilean Siar - Benbecula and North Ui
S01002345,Eilean Siar - Benbecula and North Ui
S01002346,Eilean Siar - Benbecula and North Ui
S01002347,Eilean Siar - Benbecula and North Ui
S01002348,Eilean Siar - Harris
S01002349,Eilean Siar - Harris
S01002350,Eilean Siar - South Lewis
S01002351,Eilean Siar - South Lewis
